Type,loc,class,amp_x,amp_y,amp_z,power_x,power_y,power_z,sma,iqr_x,iqr_y,iqr_z,var_x,var_y,var_z,ori_z,ori_x,ori_y
static,褲子左邊,move,7.032720558,10.49480871,16.96354756,147.6187681,2006.198962,10188.62477,13.68919431,0.93299377,0.994285583,1.198590279,0.559027962,0.569837276,0.810295226,335,533.0455322,286
static,褲子左邊,move,5.707831967,9.279399976,16.99251533,204.5492652,1664.480733,10437.12101,13.67333938,0.626536071,0.892132759,1.205401421,0.250528896,0.509923036,1.024884113,257,583.75914,247
static,褲子左邊,move,5.59325584,8.48460991,15.89412871,185.5593218,1839.155037,10294.00366,13.79315586,0.572054684,0.565244436,0.912563324,0.250630413,0.261931607,0.574075142,238,375.6605377,215
static,褲子左邊,move,6.314872237,8.79927182,15.33770106,157.547657,1898.692935,10158.60999,13.65450502,0.824031085,0.885322571,0.892132759,0.339833481,0.337301483,0.553012672,273,460.1962433,238
static,褲子左邊,move,7.577562737,9.987264702,17.40891944,197.0773245,1711.981926,10242.20306,13.58576481,0.830841243,0.824030876,0.789979935,0.470491989,0.460356683,0.831831651,362,509.6666412,308
static,褲子左邊,move,5.834651489,9.275945463,14.11043755,118.5880715,2244.438839,9972.849104,13.6940891,1.096437968,1.389275312,0.572054863,0.542281131,0.653424723,0.332706016,293,442.945755,195
static,褲子左邊,move,6.254328835,8.654930913,16.43776971,198.1653598,1694.387607,10260.85914,13.6413103,0.687827647,0.681017399,0.681016922,0.321042787,0.314879446,0.650082607,299,433.5448608,247
static,褲子左邊,move,5.151638083,8.561577818,12.70394198,63.33684802,2475.982978,9722.838655,13.65407939,0.646966517,0.544813633,0.54481411,0.259227599,0.198918328,0.161711557,288,381.6849518,169
static,褲子左邊,move,10.53037805,15.71580823,13.59778511,524.2930026,5244.829997,6467.313396,14.95003418,2.669588178,2.78536129,2.424421787,2.174654794,2.533605618,1.639841749,273,307.0088501,139
static,褲子左邊,move,4.618241198,8.644902118,8.359879357,568.7441691,6214.496302,5236.719124,15.44749604,0.401800394,0.238355637,0.340508938,0.078585848,0.033878459,0.04520574,206,127.7653656,90
static,褲子左邊,move,5.053522141,8.929159246,8.584548956,565.5410843,6218.511994,5189.425908,15.40950808,0.517573118,0.272406578,0.394989967,0.096281971,0.04159006,0.051764933,236,146.4045715,76
static,褲子左邊,move,7.694380252,13.4536794,16.33529245,276.7043268,2370.407371,9705.115382,13.97192293,1.171349913,1.246261835,1.348414421,1.368549286,2.624167698,1.038378975,213,530.6441956,227
static,褲子左邊,move,5.089296732,7.404055617,14.36483433,218.1032762,1536.022552,10626.27709,13.73228992,0.735498726,0.517573118,0.633345604,0.266587886,0.19008923,0.287695661,216,317.7906494,222
static,褲子左邊,move,5.879532669,9.284328811,17.55654642,107.3262673,1663.542233,10317.00795,13.25770595,0.755929232,0.837651253,1.021526337,0.335704319,0.39691129,0.925708703,352,555.9766235,284
static,褲子左邊,move,5.381557567,9.742816803,16.18168278,53.04472379,2167.861109,10015.9196,13.39444149,0.776359834,0.973855019,0.878512383,0.33825821,0.4752545,0.603813836,329,406.9983673,224
static,褲子左邊,move,7.132514026,9.595946508,14.83844864,199.7635657,1827.255613,10414.04275,13.77847147,1.409705922,1.232641697,0.851271629,0.896673961,0.645150759,0.388288135,288,514.507019,253
static,褲子左邊,move,7.716134539,10.7354469,20.75813171,209.2780134,1667.898835,10714.43219,13.64609871,0.967044652,0.824031115,1.096438408,0.597659401,0.625400131,1.562207793,390,601.2221985,287
static,褲子左邊,move,7.454376452,10.03022008,17.74650022,138.3653377,1901.723486,10048.82006,13.43189745,0.810410708,0.817220688,1.014715195,0.569068185,0.502930634,0.949793677,326,683.0048904,278
static,褲子左邊,move,7.278028522,9.905745881,18.30599617,209.7436531,1658.701227,10447.10857,13.63513857,0.708258152,0.776359797,1.157730103,0.446693202,0.481091901,0.978368887,378,509.9057465,286
static,褲子左邊,move,4.800329302,8.19330646,13.20141715,59.36351171,2199.199058,9753.401375,13.39539921,0.72868859,0.612915516,0.599295616,0.263138452,0.22661941,0.241678233,227,337.3907013,210
static,褲子左邊,move,4.94522129,7.710012265,13.4184578,89.33012335,1916.311347,10063.63212,13.40795544,0.755929351,0.72187829,0.646966934,0.261021621,0.253855834,0.231130753,226,314.3954926,180
static,褲子左邊,move,4.769465002,8.807528248,13.09221657,46.60516632,2414.740583,9798.949689,13.53841288,0.681017373,0.796790361,0.54481411,0.254164962,0.241479872,0.22036692,261,330.6300354,191
static,褲子左邊,move,11.21828778,12.87712099,10.43491487,1786.075973,5928.809655,4061.974296,15.98816006,1.280312538,0.46309185,0.54481411,0.941039141,0.464274758,0.287141864,234,286.5775299,151
static,褲子左邊,move,6.764587912,8.199815256,6.791961049,2535.362428,5523.21289,3807.797248,16.46061585,0.374559879,0.299647808,0.21111536,0.07351736,0.037092872,0.02229485,157,122.6151123,97
static,褲子左邊,move,7.100376645,8.552134486,6.968101702,2561.616351,5531.375521,3867.0873,16.52775993,0.442661285,0.333698273,0.204305172,0.087298101,0.050648896,0.027785798,154,122.7576599,124
static,褲子左邊,move,6.755743375,8.432439999,6.743421653,2518.551183,5558.458632,3894.329659,16.52946247,0.367749691,0.286027431,0.177064419,0.064823914,0.040963327,0.017979033,174,122.6525879,99
static,褲子左邊,move,7.194955017,8.392463407,6.582982075,2563.066519,5577.925756,3901.438908,16.58277336,0.449471474,0.313268185,0.177064419,0.090098553,0.041531004,0.012422849,208,139.5363464,135
static,褲子左邊,move,14.67932722,15.62510163,15.25217347,1853.398215,4912.955362,5407.961806,15.89143429,2.390371084,0.449471474,1.743404388,4.87799477,2.352592726,1.956570516,247,605.5932846,196
static,褲子左邊,move,4.801932474,7.344096008,13.71422625,138.694622,1314.497312,10815.01243,13.31974241,0.469901979,0.558434248,0.58567524,0.190167373,0.201749882,0.239188977,236,337.1503296,229
static,褲子左邊,move,4.25973131,7.699839077,13.66642665,53.48105198,1880.574709,10325.7239,13.31282584,0.626535974,0.565244675,0.640155792,0.215174911,0.180750564,0.257414733,223,288.6315308,207
static,褲子左邊,move,4.50186635,7.991543921,13.80869641,50.53954348,1889.590507,10278.88576,13.30558997,0.667397015,0.640156507,0.667396545,0.300111777,0.239481606,0.274764283,216,326.4740143,201
static,褲子左邊,move,6.987431434,10.63569148,17.99640267,102.7433341,1907.443801,10445.30424,13.49212494,1.232641459,1.103247881,1.164540291,0.695262985,0.553661297,0.944898118,350,674.3859863,307
static,褲子左邊,move,5.051038666,7.173775369,12.66352912,134.6979097,1458.985731,10609.50421,13.37752247,0.612915635,0.653776646,0.558434486,0.189674047,0.165932965,0.145870669,270,301.8989868,215
static,褲子左邊,move,6.012626843,10.33576415,16.88084192,75.54774123,1996.805997,10302.59643,13.4408358,0.674207211,0.871702433,1.157729149,0.326314048,0.50921362,0.810316576,332,391.6658936,316
static,褲子左邊,move,4.018460539,7.900991997,13.31139951,32.23210814,2148.22837,9887.285144,13.24493688,0.565244455,0.50395298,0.558434486,0.220621085,0.180243849,0.222849172,209,231.1401062,163
static,褲子左邊,move,4.577516919,8.588374578,12.87846962,41.1098747,2503.701145,9805.409708,13.56703682,0.66739706,0.626535892,0.558434486,0.285815485,0.22617628,0.20187925,252,273.4326477,153
static,褲子左邊,move,7.413457718,11.05559,16.03909105,110.6920472,2041.74395,10263.39731,13.55767284,1.041956611,0.973855019,0.885322571,0.692632116,0.713520165,0.773320948,408,576.9173584,272
static,褲子左邊,move,5.322361699,5.078596798,13.26737127,157.859876,534.1797788,11333.10903,12.4060086,0.715068281,0.497142553,0.592484474,0.549217553,0.248690783,0.180162036,124,617.933744,124
static,褲子左邊,move,33.58948915,23.19055791,26.51428406,7406.775125,3062.672804,2696.589777,14.41511631,5.509430647,5.359606802,3.738785505,13.03105174,13.68593217,13.09808147,820,511.5643463,1968
static,褲子左邊,move,11.2459495,7.582769702,7.449426974,10678.26056,1025.569296,543.1360173,13.86466276,0.170254707,0.558434248,0.538003802,0.065657614,0.437772526,0.34128303,215,60.40649414,515
static,褲子左邊,move,13.48781506,6.223690277,9.329738723,11087.72108,527.1295062,512.7762955,13.21258854,0.190684319,0.354129076,0.251976371,0.167076717,0.190626276,0.742636863,209,51.92202759,610
static,褲子左邊,move,10.10108027,4.409560732,3.152021922,10987.1271,582.9380122,500.427382,13.34815348,0.122582436,0.245166183,0.326888323,0.00806837,0.078051483,0.037140707,60,30.7411499,81
static,褲子左邊,move,18.29427092,13.9349606,15.95913107,10969.24075,1229.453667,417.0743267,13.4947851,1.00790596,1.791075706,2.778550863,0.93301491,1.833307585,3.147824192,454,137.2408447,3245
static,褲子左邊,move,23.28437016,11.66910111,24.37021331,9015.322429,633.9181503,2508.503962,13.6628049,2.941995144,1.001095653,7.872560978,3.83184765,1.527236709,15.19585879,497,155.4289246,2939
static,褲子左邊,move,16.21950867,7.653733908,13.81131359,5351.804344,498.0173703,5970.499198,14.96812366,0.401800156,0.824030995,0.55843401,1.106188367,0.663936604,0.549649833,249,113.5145264,213
static,褲子左邊,move,14.2372883,6.456396625,15.92411468,1325.936824,161.4985447,10412.93022,12.28821387,4.923755556,1.872797787,1.641251564,6.842110031,1.238622522,0.886365193,297,942.6575642,236
static,褲子左邊,move,6.47729685,6.384011801,15.11432414,98.85681681,91.22941542,11959.71385,11.00875245,1.048766777,1.082817674,0.728689194,0.662051696,0.671406661,0.385271324,258,2079.751213,240
static,褲子左邊,move,6.735212464,6.592739103,14.72311174,149.2062054,252.6355772,11231.26307,11.49982985,1.37565507,0.953424335,0.721878052,0.865558357,0.543637989,0.359439034,284,1373.791567,248
static,褲子左邊,move,4.89412562,4.914449587,15.55273268,40.8740855,73.75363839,11588.77796,10.53938251,0.789980173,0.749119088,0.864892006,0.300267335,0.253852367,0.402016829,298,2278.971107,251
static,褲子左邊,move,4.801016088,4.701692036,15.114667,46.48606545,102.0758558,11784.20981,10.78646415,0.742308974,1.014715932,0.735499382,0.313083459,0.470355719,0.337274257,237,2265.603712,170
static,褲子左邊,move,6.312056391,4.598511824,15.22492356,125.8834079,106.0458532,11679.00093,11.07302347,1.430136502,1.096437968,0.76954937,0.950701455,0.506286889,0.379884835,260,1468.029299,177
static,褲子左邊,move,4.869305526,4.678022395,17.07329812,49.01295014,193.5434731,11724.17216,11.16698262,0.646966519,0.572054684,0.987475395,0.280810016,0.198037243,0.931741951,261,1280.786186,192
static,褲子左邊,move,3.629767136,3.224782564,15.53448997,19.98466708,128.1620742,11428.22195,10.69782551,0.449471489,0.394990027,0.8104105,0.147361554,0.060586246,0.438457972,232,784.1177673,167
static,褲子左邊,move,4.989702219,3.270230508,15.81855919,62.4510171,26.88262999,11288.48908,10.29772775,0.735498771,0.503952887,0.776359558,0.250261856,0.117084076,0.442719278,297,2150.947283,187
static,褲子左邊,move,18.59810201,5.688370469,19.92313956,775.8624217,68.53754387,10826.69671,11.06866073,1.130488813,0.681017399,0.844461441,4.056950253,0.528548459,1.353863035,388,2614.814293,217
static,褲子左邊,move,16.25234443,6.922088222,17.03845234,1402.555754,150.3654856,10077.37267,12.33216077,3.827317595,1.116868525,1.287122726,4.923557535,0.785514745,0.904249272,342,2128.314617,274
static,褲子左邊,move,8.1699465,3.5048542,9.739145506,4784.667113,69.41298323,6805.983815,14.0826947,0.217925549,0.231545925,0.367749214,0.041902387,0.072967159,0.076741348,129,86.63415527,112
static,褲子左邊,move,15.54038127,6.55935181,17.99333658,1963.9578,195.3097435,9662.981403,12.59254347,6.735261798,1.77745533,2.036242008,10.32262602,1.216339759,1.587000156,315,856.8946686,245
static,褲子左邊,move,4.33132284,4.24611394,16.32746944,40.64312153,116.3283269,11495.15358,10.78550645,0.681017401,0.558434129,0.919373512,0.218545158,0.181578955,0.493780575,242,1537.631378,203
static,褲子左邊,move,3.918873404,3.689828756,15.14708218,37.88211837,160.7893236,11487.98742,10.97150935,0.510763057,0.360939205,0.681016922,0.171052635,0.086188719,0.358278766,197,672.9527435,199
static,褲子左邊,move,5.250053189,3.127119486,14.99739787,54.77501148,34.76121805,11486.09686,10.42690819,0.817220833,0.374559551,0.789979935,0.270046471,0.0938466,0.331225317,322,2713.093411,165
static,褲子左邊,move,5.241246357,2.791268174,15.14623014,69.1452859,14.52165502,11562.11628,10.35444372,0.51076299,0.394990087,0.817220688,0.218908452,0.08081754,0.35085434,306,2987.399408,176
static,褲子左邊,move,17.32798956,7.756625728,17.74852671,1700.227219,150.6387504,9802.324198,11.92684901,5.597962677,1.096437991,2.015811443,7.239911426,0.923198844,1.365392655,245,2363.459869,295
static,褲子左邊,move,18.71884315,6.864641854,15.26006818,3475.288498,192.3179658,8212.06482,13.75953065,2.356320381,1.416516185,1.130488396,9.919443857,1.513767359,1.187936044,214,256.1548309,215
static,褲子左邊,move,4.894225767,3.827631296,15.86032997,57.1816819,193.093232,11634.50665,11.23934073,0.796790358,0.46309185,0.885322571,0.249324614,0.0914499,0.42576295,270,789.4734802,171
static,褲子左邊,move,3.584608228,3.202633341,15.36870248,17.49061919,107.6559267,11756.61364,10.735175,0.538003772,0.272406995,0.708257675,0.137471442,0.0664278,0.413516968,258,807.673172,158
static,褲子左邊,move,5.063184808,3.537622115,15.88397326,48.04030072,88.90937889,11730.16138,10.78571925,0.694637723,0.401800275,0.762739182,0.311215585,0.117967424,0.469628532,293,1042.444855,186
static,褲子左邊,move,3.895220132,4.011367932,16.1742247,28.43352594,117.578138,11764.56922,10.82817644,0.721878409,0.50395292,0.939804077,0.223811157,0.132232219,0.513074769,247,1269.837006,204
static,褲子左邊,move,3.091624355,4.197283491,15.37138165,13.98978675,144.031302,11835.00371,10.86095043,0.415420607,0.558434188,0.824030876,0.10619673,0.125094498,0.393835676,210,837.216507,203
static,褲子左邊,move,4.187992629,3.577627148,15.03550524,36.61171961,112.4408869,11688.37383,10.85924785,0.721878447,0.306457877,0.68782711,0.209884743,0.094443809,0.339152557,211,894.7937317,176
static,褲子左邊,move,3.459687191,3.793324987,16.49743375,18.89699983,131.1405004,11890.04116,10.87765661,0.483522348,0.367749453,1.062387466,0.12802766,0.093379216,0.60891131,202,961.9969635,188
static,褲子左邊,move,3.872277908,4.243413915,15.73365007,25.33544428,122.0080241,11827.20444,10.85520431,0.565244444,0.531193495,0.776360512,0.159798097,0.14892889,0.441473948,251,1017.396561,213
static,褲子左邊,move,3.616595663,3.208914314,15.05422985,22.44810629,105.1913752,11923.31637,10.84839413,0.456281649,0.388179958,0.694638252,0.147724266,0.063738796,0.326139207,224,1030.59198,167
static,褲子左邊,move,3.967933591,4.220929961,15.57182036,23.28310425,125.2363357,11876.86783,10.8656324,0.510763042,0.50395292,0.892132759,0.163507428,0.144825307,0.406251297,245,841.0936279,221
static,褲子左邊,move,4.051147127,3.832632589,14.84116405,31.17022637,135.3147469,11651.39441,10.89872557,0.585674964,0.394990027,0.701447487,0.213416991,0.108146729,0.319879274,226,800.6196747,169
static,褲子左邊,move,6.677759168,3.795572441,14.81428871,168.4104215,41.41040614,11468.51535,10.88255139,0.946614265,0.463091835,0.789979935,0.436484826,0.171855776,0.326596031,353,664.5591278,213
static,褲子左邊,move,19.29670496,5.122151258,15.49868292,3411.176017,61.25426992,8537.14155,13.07468255,4.746690989,0.633346215,1.450566769,6.675124322,0.401509438,1.182516705,230,513.0050049,235
static,褲子左邊,move,7.133542593,4.241278952,9.30576304,4233.301327,90.65042669,7373.32658,13.98501125,0.25197649,0.715068221,0.217925549,0.0371276,0.31612622,0.03435713,86,61.75836182,148
static,褲子左邊,move,7.495565131,2.865815794,9.674607323,4826.370278,30.26770142,6971.272378,13.93553109,0.320078373,0.367749378,0.408610344,0.04189261,0.081759761,0.081029185,109,58.01165771,134
static,褲子左邊,move,7.348766932,2.505216961,9.363447686,5046.744057,37.26862303,6769.134215,14.03832213,0.170254707,0.272406936,0.286027431,0.019617267,0.052814483,0.056635403,98,46.50088501,122
static,褲子左邊,move,7.389492622,2.196627791,9.098706822,5296.926214,47.05448031,6510.847399,14.13919787,0.122582912,0.238356054,0.245166302,0.010370502,0.033529395,0.045581898,100,35.00091553,87
static,褲子左邊,move,7.446250793,2.482824272,8.855414272,5319.362094,63.56873995,6470.338547,14.22709167,0.177064419,0.313268006,0.265596867,0.011631824,0.04255132,0.035026868,100,38.21572876,110
static,褲子左邊,move,7.287048352,2.393970496,8.893280115,5334.250042,61.6720459,6338.554686,14.15377583,0.108963013,0.258786619,0.245166302,0.008492821,0.039681789,0.046838672,99,40.56732178,86
static,褲子左邊,move,14.27619657,6.849958129,16.64553346,989.9556356,184.0332876,10983.4727,12.34344012,5.230213523,1.123678699,1.307553291,7.391319365,0.840434258,0.82770284,315,577.9710007,256
static,褲子左邊,move,3.690398982,3.958604694,15.17833752,30.37418682,133.6614477,11701.59095,10.91223959,0.47671219,0.360939324,0.742308617,0.138231164,0.115505475,0.351134236,212,836.3218079,187
static,褲子左邊,move,3.695959987,3.501413017,14.53827631,20.79851695,81.18458207,11572.43454,10.56704884,0.585674956,0.435851097,0.701447487,0.15487002,0.086431939,0.293691744,226,1092.633499,194
static,褲子左邊,move,4.021471937,3.294379828,14.91278901,25.11338427,63.68802628,11605.22427,10.49607412,0.585674956,0.483522356,0.824030876,0.183274151,0.100989481,0.319602044,272,1927.551594,199
static,褲子左邊,move,4.080426668,4.103299555,14.42015415,28.36061881,125.1289226,11449.85704,10.74624156,0.681017384,0.612915635,0.701447487,0.204262277,0.148871587,0.278957128,248,1206.911255,213
static,褲子左邊,move,3.712468091,3.929766524,14.8337672,20.77217396,112.0778353,11450.84044,10.64653635,0.585674971,0.429041028,0.701447487,0.15941091,0.115158103,0.329231449,242,1328.384914,211
static,褲子左邊,move,4.327519777,4.237617036,15.34590505,34.49333675,142.5557255,11288.60561,10.76528877,0.599295322,0.558434248,0.749118805,0.226226455,0.160138634,0.371287355,240,896.799942,213
static,褲子左邊,move,4.136483126,4.110922844,14.83525987,23.70459177,104.4869797,11712.73191,10.71793679,0.503952876,0.442661285,0.694637299,0.17867451,0.129492292,0.313953743,256,1139.359833,228
static,褲子左邊,move,4.274432108,4.03360456,14.93608663,34.24493394,135.8032063,11457.78979,10.8155138,0.558434277,0.388179958,0.871702194,0.178827788,0.104242547,0.363699153,263,807.258606,207
static,褲子左邊,move,4.246191929,3.979334484,15.71934821,28.18809097,106.9307535,11710.33536,10.76805538,0.653776705,0.524383426,0.878512383,0.219517644,0.131011586,0.458876605,264,1295.888428,193
static,褲子左邊,move,4.515580775,3.502173221,16.00398729,40.53496655,53.67491464,11658.76678,10.55481181,0.558434263,0.497142673,0.871702194,0.187637683,0.121956645,0.475960305,297,1584.086885,179
static,褲子左邊,move,5.294323063,2.776016408,14.85777146,90.08312468,19.41569645,11754.99763,10.58843704,0.769549608,0.435851125,0.68782711,0.263391068,0.099684846,0.300263146,326,2246.877611,169
static,褲子左邊,move,21.56299025,6.271884364,18.60500839,2610.695342,129.4122522,9159.73742,12.92581639,4.283599377,0.755929381,1.682112694,6.526553822,0.45403845,1.552697825,342,1267.807395,247
static,褲子左邊,move,6.5654427,3.062902385,9.616021149,4274.103636,53.17884986,7537.796525,14.03140558,0.108962536,0.340508699,0.326888084,0.007358186,0.076648531,0.046445837,122,41.84399414,144
static,褲子左邊,move,6.909566688,2.522163167,9.490990222,4184.741248,32.82575227,7704.405787,13.92776326,0.122582912,0.292837501,0.21111536,0.016233357,0.050883193,0.034735817,93,32.88494873,129
static,褲子左邊,move,6.339834337,1.975000925,9.059968045,4102.474055,17.87314891,7769.610145,13.78592011,0.095342636,0.19068487,0.143013477,0.005390486,0.03049713,0.017970549,68,27.50119019,99
static,褲子左邊,move,6.341086226,2.058006578,9.100002277,4090.809305,18.94245055,7753.753172,13.77123567,0.095342636,0.23154591,0.149823666,0.005756671,0.035917338,0.020033389,60,29.92260742,109
static,褲子左邊,move,6.363675064,2.192646103,9.196195885,4074.892202,20.77848172,7757.102156,13.77325748,0.102152824,0.286027297,0.231545925,0.006399946,0.045359135,0.023032377,64,40.14959717,123
static,褲子左邊,move,16.56350988,5.109783011,13.7468916,2969.569338,70.46503229,8775.29052,13.27909417,2.226927042,0.646966517,0.892132759,7.891677626,0.554485247,0.654091096,173,287.0711823,203
static,褲子左邊,move,4.955795622,4.72046577,15.32553485,80.04404087,178.5804755,11438.54072,11.19518099,0.619725823,0.565244496,0.803600311,0.250591989,0.186965842,0.355868021,263,1128.697239,228
static,褲子左邊,move,4.059408143,4.341244059,16.54114053,33.78374581,166.063487,11827.77607,11.0660005,0.490332513,0.544813931,0.905753136,0.197792378,0.13513225,0.596069222,218,810.3699036,188
static,褲子左邊,move,5.999512451,4.862541733,18.49039346,82.63771182,87.04978894,11519.76925,10.72974818,0.776359819,0.885322616,1.116868973,0.413705698,0.338961194,1.155259869,310,1321.973022,233
static,褲子左邊,move,21.46066018,6.081488077,17.81138239,1839.966244,134.3356051,10013.82329,12.40654064,4.767121673,0.483522356,1.947710037,7.05094896,0.376035518,1.42802442,269,555.2032607,231
static,褲子左邊,move,6.351882747,1.588654243,9.161143678,4258.191865,34.25458024,7462.157314,13.90360837,0.081721783,0.163444161,0.231545925,0.004650258,0.01494052,0.028615316,70,33.25430298,76
static,褲子左邊,move,6.323339644,1.547450223,8.840218252,4278.607486,34.76734055,7366.153481,13.87562279,0.08172226,0.149823815,0.163444042,0.003151985,0.01224783,0.016928857,65,34.9105835,51
static,褲子左邊,move,6.531616934,1.560946125,9.026168442,4347.095165,34.77346261,7373.86921,13.92435814,0.095342636,0.143013686,0.190684795,0.007091696,0.012842043,0.023981638,74,37.98187256,65
static,褲子左邊,move,13.51131919,7.216812382,17.28520546,655.7258666,303.7468702,11114.02005,12.39462288,0.953424305,1.001095533,0.987475395,5.147998225,0.610005027,0.756660257,310,937.0140266,280
static,褲子左邊,move,5.530270344,5.598460872,16.76988472,64.04792199,208.8062498,11320.88285,11.09058099,1.055576921,0.919373453,1.069197655,0.501060139,0.383570331,0.665636157,320,1106.875294,269
static,褲子左邊,move,3.44131047,3.491401518,15.4835369,16.02320429,82.13570911,11899.88653,10.64589793,0.490332529,0.340508699,0.8104105,0.123104843,0.097568778,0.335808528,245,988.7301025,189
static,褲子左邊,move,6.959701141,6.597156519,17.108604,120.1142951,160.1873318,11451.59117,11.06504279,0.939804003,1.035146445,1.259882927,0.844438507,0.758923447,0.74979689,303,1774.06192,264
static,褲子左邊,move,3.058822568,4.102265819,15.80539461,18.15030649,213.6719057,11456.10202,10.99034372,0.394990085,0.435851097,0.858081818,0.096073135,0.099365275,0.488074907,191,572.4434204,202
static,褲子左邊,move,4.811677312,5.091581279,15.73755272,33.51400847,154.328431,11658.31187,10.92117793,0.551624089,0.524383307,0.912563324,0.254251679,0.214313152,0.458084138,245,1116.864975,224
static,褲子左邊,move,4.420885507,4.1067792,16.17856599,36.28540046,130.8369972,11502.73854,10.84020068,0.640156318,0.483522236,0.973855019,0.201032583,0.129107751,0.533232059,281,1012.759781,215
static,褲子左邊,move,5.83484709,4.602857166,17.79219446,105.9777681,58.91289744,11684.75632,10.83073024,0.830841199,0.824030995,1.082818031,0.378935412,0.300994017,0.821430466,328,1883.086277,230
static,褲子左邊,move,4.328664832,4.180811144,15.3191122,65.71587731,182.9053597,11702.21268,11.29307722,0.558434248,0.469901979,0.749118805,0.169844876,0.148006095,0.392871667,204,1047.272602,185
static,褲子左邊,move,4.086116746,4.268096069,16.24501279,26.7357028,169.6073546,11596.23293,10.94671607,0.57205461,0.50395292,1.014716148,0.206201032,0.125024375,0.527906327,230,791.9207458,206
static,褲子左邊,move,3.97634789,4.711838469,16.43585885,24.23812936,193.5404964,11390.9332,10.90745113,0.572054625,0.497142732,0.980665207,0.189782836,0.172801042,0.601190349,270,874.7612762,244
static,褲子左邊,move,4.27295799,4.801796319,15.770607,32.54989338,159.7858782,11503.74185,10.88670141,0.687827557,0.565244377,0.892132759,0.248662313,0.197421616,0.451906377,257,1045.039383,231
static,褲子左邊,move,5.881747847,3.197217496,16.02213572,136.3643822,48.05792537,11585.3538,10.88106172,0.796790302,0.503952846,0.905753136,0.384226143,0.149058102,0.484988417,288,1503.374508,162
static,褲子左邊,move,24.44829834,7.598855622,16.86017595,3017.203526,155.8514999,8913.985135,13.02147803,4.991857529,0.660586864,1.94770956,8.746498212,0.664627797,1.424100348,310,1016.918788,319
static,褲子左邊,move,8.500927706,3.072376712,9.575944251,4585.749069,68.80969191,7034.269494,14.07556521,0.136203289,0.326888323,0.286026955,0.0627831,0.069392366,0.060198422,118,77.4446106,146
static,褲子左邊,move,9.009732649,3.71866309,9.982923427,4666.218481,74.62944736,7032.855385,14.13675039,0.197494984,0.38136977,0.381369591,0.08711406,0.108290056,0.072898871,131,87.45831299,182
static,褲子左邊,move,7.861607579,2.670429559,9.675215354,4580.200583,60.5433799,7077.681459,14.05822061,0.17025423,0.367749363,0.354128838,0.035767479,0.054163924,0.063003836,117,70.22018433,102
static,褲子左邊,move,6.64599406,2.452987441,9.575980615,4666.674323,63.69859927,7075.024709,14.14058113,0.095342636,0.279217124,0.360939026,0.003985346,0.045884361,0.062805663,82,54.51806641,103
static,褲子左邊,move,18.7579158,5.749915245,13.57801511,3819.202808,108.3963096,7832.54273,13.76304209,0.810410976,0.517573237,0.653776646,6.05358499,0.785849787,0.667127306,191,311.2926941,139
static,褲子左邊,move,4.82140872,4.064928735,15.03166045,95.29346701,230.4271487,11253.08514,11.41725651,0.63334614,0.429041028,0.789979935,0.199905791,0.091229007,0.346698587,242,556.9317017,182
static,褲子左邊,move,4.069550617,4.435459985,15.80152419,31.56852456,130.8381079,11614.08373,10.8456275,0.612915639,0.578864694,0.817220688,0.178947438,0.138825312,0.472934399,238,1381.591553,244
static,褲子左邊,move,5.131451081,4.765547666,15.63625906,60.18199863,80.62878044,11590.42203,10.68494999,0.721878413,0.565244436,0.803600311,0.355034556,0.250971781,0.406815917,263,1374.044988,228
static,褲子左邊,move,3.894178994,5.042752927,16.21201204,28.35950585,187.545433,11458.05285,10.92213557,0.524383383,0.701447904,1.137299538,0.168869481,0.254014858,0.576275067,205,1152.377197,244
static,褲子左邊,move,4.400354499,4.021271381,16.72415787,31.6512642,124.6413913,11899.65414,10.92064584,0.721878439,0.558434188,1.069197655,0.24554076,0.15438551,0.63102174,250,1480.478081,189
static,褲子左邊,move,3.929434676,4.178420813,17.02727872,28.98505868,174.3680109,11845.49403,11.07344907,0.558434252,0.435851157,1.08962822,0.184209251,0.103993294,0.694471764,239,898.9072418,221
static,褲子左邊,move,4.441795291,3.492092079,15.35622338,70.33313248,64.39854387,11325.42473,10.59673695,0.871702246,0.565244436,0.742308617,0.246882401,0.151491021,0.441963742,251,1600.486938,154
static,褲子左邊,move,4.981861039,3.427131011,14.70276567,74.37047106,30.45599778,11547.99782,10.50831112,0.612915635,0.606105492,0.619725227,0.253189268,0.177909434,0.33122096,271,2732.255506,165
static,褲子左邊,move,20.56019934,6.063101198,18.09500338,3502.297276,98.06244742,8716.609631,13.46435214,3.548100471,0.824031062,1.791076183,6.422297031,0.54053793,1.386951167,291,491.7562027,264
static,褲子左邊,move,8.311793648,3.550519246,9.603667523,4715.741999,71.27646956,7089.268308,14.17601533,0.217925549,0.38136974,0.286027431,0.055460063,0.10612935,0.061743805,141,103.7716064,157
static,褲子左邊,move,6.705064214,1.78884898,9.462255333,4672.550841,39.09148301,6984.06466,13.95798334,0.095342636,0.197495043,0.286027431,0.004916122,0.021135251,0.051973632,102,53.41595459,78
static,褲子左邊,move,8.378730025,2.799425512,9.974980705,4736.696738,55.18982027,6990.926798,14.07407553,0.224735737,0.320078135,0.367749214,0.065483446,0.057911356,0.080665116,149,77.33740234,119
